Filename,Whisper,WER_Whisper,Wav2Vec,WER_Wav2Vec,Noise_Whisper,WER_Noise_Whisper,Noise_Wav2Vec,WER_Noise_Wav2Vec
cantonese1.wav," Please call Stella as her to bring these things with her from the store. Six-boone of fresh snow peas, five-feet snaps of blue trees, and maybe a snake for her brother Bob. We also need a small precious snake and a big toy for the kids. She can split these things into three red pests and we will go meet her Wednesday at the train station.",0.173913043,PREASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PIECE FINE SNAPS OF BU TREES AND MAYBE A SNAKE FOR HER BROTHER BOB WE ALSO NEED A SMALL A PRETES SNAKE AND A BIG TOY FOS FOR THE KEYS SHE CAN SPUT THESE THINGS INTO THREE RED PATS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.231884058," Please consider asking to bring these things with her from the store. 6-inch of fresh snow piece, 5-inch snaps of blue trees and maybe a snake for brother Bob. We also need a small precious snake and a pectoral force for the kids. She can put these things into 3 red pests and we will go with her Wednesday at the",0.333333333,ISCO TEA AS FOR FRN TIS FRINGSWIOR FO FOMETO SIX POON OF FRESH N IS FIVE F NE OF O RIS AND WA BEA NIKF O ORTE BO WE ALSO NEED A FMAO RTA NIINTOY FAS FORTIS SH CA FO TIS FRIS INTO TRE WHEN WES AN WE WE WI IE WESTIN AT THE TRING STATION,0.782608696
carolinian1.wav," Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese, and maybe a snack for her brother, Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0.028985507,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEASE FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.014492754," Please go Stella, ask her to bring these things with her from the store. Six spoons of fresh new peas, five thick slabs of blue cheese, and maybe a snack for our brother. Oh, we also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her one day at the train station.",0.086956522,PLEASE GO STELLA ASK HER TO BRING THIS THINGWITH HER FROM THE STO SIX PONS O FRESHOIS FIVE THI LAVSOIS AND MAY BE AS NI FOR E BROTHER  BO WE ALSO NEED A SMALL BLASTINGS LA ND I BE TOI FRO FOR THE KIS SHE CANS COOP THIS THINGSI TRE RED BAGS AND WE WILL GO MEET HER WENSDAY AT THE TRAIN STATION,0.52173913
catalan1.wav," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh, snow peas, five thick slabs of luchis, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0.028985507,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEASE FIVE THICK SLAPS OF BLUE CHEESE AND MAYBE A SNAK FOR HER BROTHER BOB WE AL SO NEAT A SMALL PLASTIC SNAKE AND A BIG TOY FROK FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAN STATION,0.115942029," Please call Stella, ask her to bring these things with her from the store. She's spawned so fresh, snow-gaze, five thick slabs of luchis, and maybe a snack for her brother, Bob. We'll ask her to eat a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",0.188405797,PLEASE CO STILL  CAR TO I TE SIWI HAR FO THE STONE SI POON OF FIT O GE FIK SLAPSWI CHS I M BE TAT FO  ROTEO TAS E TH BES T TADTEWE O ROE F THE GATSE CAN CO TE SIK OFTE THREE RED BID TAT WE WE  E HAR IT A THE DRAG STATION,0.84057971
cebuano1.wav," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh no peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0.014492754,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH NOPESE FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.028985507," Please call Stella, ask her to bring these things with her from the store. Six boots of fresh no peas, five thick slabs of blue cheese, and maybe a snack for her brother-bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things in three red bags, and then we will go meet her Wednesday at the train station.",0.086956522,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH ER FROM THE STORE SIX SPOONS OF FRESH NOW PEASE FIVE THIG SLAPS OF BLUE CHEIESE AND MAYBE A SNAP FOR A BROTHER BOG WE ALSO NEED A SMALL PLASTIC STEAK AND A BIG TOY FROG FOR THE CINS SHE CAN SCOOP THESE THINGS ND THREE RED BAGS AND WE WILL GO MEET HER ONESDAY AN HE TRAIN STATION,0.217391304
chaldean1.wav," Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her when stay at the train station.",0.028985507,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0," Please, Call Stella, I'm asking to bring these things with her from the store. Six spoons of first-stopies, five thick slabs of blue cheese, and maybe a stacker or other bar. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her when she stays at the train station.",0.202898551,PLEASE CALL STELLO ASTE TO BRIN THE THINGITED FROM TH O SIX SPOONS OF FI TO PES FIVE THIX SLABS OF THE CHEES AND BABYA SLACK FROM  ROTHER BOT WE ALSO NEED A SMALL PLASTIX THEG ND A BAG TOA FROD FOR THE CADS SHEKEN SCOOP THE THINGST TRE REND BADS ANW W BATER WEN TAY AT THE TRI STHATION,0.68115942
chamorro1.wav," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother-bun. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0.028985507,PREE CALL STELLA ASK HER TO BRING THESE THINGS WITH FER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLU CHEES AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL BLACK STIK SNAKE AND A BIG TOY FROG FOR THE KATS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.101449275
chichewa1.wav," Pala, sirena. Pala, to bring these things with you from the store. 6 spoons of fresh snow peas. 5 thick slabs of blue cheese. And maybe a snack for her brother, Bob. We also need a small plastic snake and a big toy, frog for the kids. She can scoop these things into three red bags. And you will go meet her Wednesday at the train station.",0.130434783,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEESE FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNUG FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KEYS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND YE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.057971014," please call Stella, ask her to bring these things with her from the store. 6 spoons of fresh small piece, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snack and a big toy for the kids. She can scoop these things into three red bags and you will go meet her Wednesday at the train station.",0.101449275,PLEASE COS TALE ASK HER TO BRING THES FIGS I ER TE O SIX POONSU FREE NO ES FIVE TEK LAG BREHEES AND MAY B MES SNG FER BROTHE BO A O NEDIS MOR PLASTIC NAGE BIG TR OR FO S SHE CAN THES FEIN TRERID BAG GO ME HER WNSTI A THE TRAN STATION,0.768115942
chittagonian1.wav," Pilskull, Pilskull, Stella, us her to bring the, then bring thing with her from the store, 6 points of fish. So no fish, this five things slip of bulb, 6 and might be a snake for her brother, both. We also need a small plastic snake and a big, big toy for the kid. She can scope their thing into her red bags and we will go meet her when, when is there at the train station.",0.47826087,PLEASE CALL E PLEASE CALL STELLA ASK HER TO BRING THEE THEN BRING THING WITH HER FOM THE STOR SIX ON OF FISH SONO OF FISH PIS FIVE THINGS S SLAP OR BUL SIS AND MAYBE A SNAK FOR HER BROTHER BOK WE ALSO NEED A SMALL PLASTIC SNACK AND A BIG BIG TOY FOR FOR THE KIT SHE CAN SCROP THE THING INTO HER RED BACKS AND WE WILL GO MEET HER WENSTE AD THE TINSTATION,0.52173913," Please call, please call, dinner. Ask her to bring it. Then everything we have from the store, six packs of fish. So, fish, fish, five things. So, the slab of the box is, and might be a snack for her brother. We also need, there is more plastic, like a big, big, big toy for, for the kid. She can, scoop their teeth and put their bags there. We will meet her with a stand at the dinner station.",0.623188406,IIS GOIS GOTILN SONOINIINEENOIIII TINNOIINIIIIINIIEEE,1
croatian1.wav," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas. Five thick slabs of blue cheese and maybe a snack for her brother, Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0, Please go and sell it. As for to bring these things with her from the store. Six spoons of fresh snow peas. Five thick slabs of blue cheese and maybe a snack for her brother. But we also need a snow plastic snake and a big toy for the kids. She can scoop these things into three red bags and we will go meet her when stay at the train station.,0.15942029,ES GO SM I ILINIOO ROTHE SIX ORESOS FI I EOEIS IANIB O   O IOESEI NI O RO EISIETETIN IN O TRE ED AAWII OITIININNATON,0.985507246
czech1.wav," Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags, and we will go meet her Wednesday at the train station.",0.043478261,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLAPS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.014492754," Please call Stella, ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother-bob. We also need a small plastic snake and a big toy for the kids. She can scoop these things into 3 red packs and we will go meet her Wednesday at the train station.",0.101449275,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW TEES  FIVE THIG SLIBS OF E CHEESE AND MAY BE A SNAG FOR E ON THE BOG WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOI TRO FOM HEGES SHE CAN SCOOP THESE THINGS ING TO NE RAD BAGS AND WE WILL GO MEATH HER WENESDAY AN THE TING STATION,0.347826087
danish1.wav," Please call Stella, ask her to bring these things from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station.",0.072463768,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLAPS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOIL FROK FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.043478261," Please call Stella, ask her to bring these rings from, with her from the store. Six oomps of fresh snow peas, five figs, labs of blue cheese, and maybe a snack for a brother-bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her when she's at the train station.",0.15942029,PLEASE CALL STELLE US GET E BRING TIS  TIN FO WITE FOM THE STORM SIX SPOONS OF FRES SNO BE FIVE TIG SLAGS  TES AND MAYBE A SNAG FORTH POTHEBO WE ALSO EET A SMAL PLASTIC SNAKE AND A BIG TOY FOG FO THE GATS SIK IT SCOP DES FING IN O TREE BID AGS AND WEWIL O ET O WIN STA A THE TRAN STATION,0.666666667
dari1.wav," Please call Stella, asked her to bring these things with her from the store. Six spoons for fresh snow peas. Five tic-subbles of blue cheeses and maybe a snack for her brother Bob. We also need a small plastic snack and a big Thai frog for the kids. She can scope these things into three red bags and we will go meet her once they are at the train station.",0.15942029,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER WITH HER FROM THE STORE SIX SPOONSFOR FRESHA SNOW PEACE FIVE TAK SUB SUBUBS OF BLUE CHEESES AND THERE MAY BE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNACK AND A BIG TIR FROCK FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RID BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE AT THE TRAIN STATION,0.275362319," Please call Stella, ask her to bring these things with her from the stove. Six spoons for fresh, snow, peas, five, seven, seven of blue cheeses, and maybe a snack for her brother Bob. We also need a small plastic snack and a big, tight frog for the kids. She can scope these things into three red bags and we will go meet her once they are at the train station.",0.15942029,PLEASE CAL T TELO OS TIR TO BRING THES THINGS WITH HER TON FON TI TO SIX POONS FORFSH A NO  FIVE THIGEN SU SOBO O O SHE AN T M ME TA FRER BOTHER BO WE ALSO NEEDAS OA TIG N AND TE BIG BI FFOR THEGIGS SHECAN A COP THESE THINGS AND DO TRIRI G AND WE WELL OMTER WHEN THI TEA TI DRINSTATION,0.811594203
dinka1.wav, Please call Estella. Ask her to bring these things with her from the star. Six spoons of fresh snow peas. Five thick slabs of blue cheese and maybe a snack for her brother-bub. We also need a small plastic snack and a big toy for the kids. She can scoop these things into three red bags and we will go meet her once day at the train station.,0.115942029,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STOR SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLIPS OF BLUE CHEESE AND MAYBE A SNUG FOR HER BROTHER BAB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROCK FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND W E WILL GO MEET HER WENESEDAY AT THE TRAIN STATION,0.115942029," Please call Stella as I have to bring these things with hair from the star. 6 spoons of fresh snow peas. 5 thick lips of blue peas and maybe is not for her brother-bump. We also need a more plastic, a snake and a big toy for the kids. She can scoop these things into three red bags and will go meet once they are at the train station.",0.289855072,PLEASE ALLTE SOIITIAOESI TIS S FIVE TIS TIOOIEEIAOOOTHEBAIIS  ASIIAIA OI ANTHISTISIAAEEOO IEOEENISTATION,0.971014493
